AB1_HB101,AB1_DA1877,AB1_Bpulimus,AB1_Pfragi,N2_HB101,N2_DA1877,N2_Bpulimus,N2_Pfragi,PS2025_HB101,PS2025_DA1877,PS2025_Bpulimus,PS2025_Pfragi,sid-2_HB101,C28_HB101
0.0808610848412525,-0.0127895505243034,0.112140166903857,-0.255930114637772,0.0605280148066933,0.00338185506626423,0.188138227668126,-0.173434298410524,-0.0278491317322491,-0.0357090315377379,0.168629243493117,-0.0652313128294706,0.0301701021434201,0.0906872047494133
-0.0389736942884051,-0.0869153568298313,-0.0208544170330412,-0.0428279190272338,0.0218106843432854,-0.0396864837076062,-0.0243313437325612,-0.0292787071762407,0.0214875664870319,0.24591151982045,0.100892415244517,0.0135843744412962,-0.0145495174838331,0.0932256414246445
