phi1,phi2,tdev
0.142034597571425,-0.0204027447880765,2894.48333333333
0.0414364922020801,-0.0968220275831485,2678.41666666667
-0.00772231791416053,-0.024922362869775,2699.73333333333
0.0287608824198925,-0.0328245147950068,2711.2
-0.0166986889714162,-0.0285534873971471,2667.75
0.189191378163619,-0.0974539960463499,2721.06666666667
0.0682730452589592,-0.0386052231598689,2748.53333333333
-0.00644543485374419,-0.033696379352923,2711.21666666667
0.0681519887318292,-0.0829161892548879,2694.4
0.0359266151962335,-0.0597456686402182,2695.2
-0.170632637803549,-0.02158857629897,NaN
0.0632576478597111,-0.10186672976938,2602.93333333333
0.0659442591107653,-0.0465338392960237,2716.53333333333
-0.000691891928078419,-0.0274768970388284,2695.2
0.0250107444949425,-0.0564035888370861,2700.55
0.0113076997089585,-0.0685239908814465,2705.86666666667
0.0104866564613697,-0.0440134830252585,2705.86666666667
0.120076677685805,-0.0844280787434696,2684
0.313036110318001,-0.0830325887793028,3004
0.187955467377225,-0.0586260329929387,2972
0.104353610367555,-0.100743172145539,2684
0.205589340764847,-0.106707532685992,2790.66666666667
-0.00194621469044711,-0.0464718649758571,2672.26666666667
0.175841819769542,0.0226189701921479,3100
0.0810080328831409,-0.0744045829468018,2700
0.0481808140135548,0.00224592437361466,2854.66666666667
0.114436072223579,-0.0819343075600833,2769.33333333333
0.042335757328747,-0.0395596766039071,2726.66666666667
0.0966816267499636,-0.0628120098412219,2838.66666666667
0.0893975653655047,-0.0851481110677956,2716
0.0587607748791331,-0.0730191539644315,2737.33333333333
0.105402206747917,-0.110458485951503,2668
0.0487709736708727,-0.0481004955179743,2700
0.0596906120777449,-0.0826104433146898,2673.33333333333
-0.09082160082036,0.00122863143293829,2700
0.0631430337375978,-0.0230726084925204,2854.66666666667
0.0243745947702087,-0.0609381384380557,2625.33333333333
-0.0413891301739373,-0.0479416641835364,2687.16666666667
-0.0358277266418388,-0.0688927972421485,2584.75
-0.0129968051812438,-0.0468852168750363,2635.95
-0.0126148033210037,-0.0457653804521077,2695.68333333333
0.0668348312780052,-0.0491147323909137,2747.68333333333
0.0367602619509701,-0.0422756818775608,2739.15
0.0283939250572613,-0.0706985132140874,2695.68333333333
-0.0524526473249482,-0.0348947109323066,2679.41666666667
-0.0400117860420428,0.00361686294665267,2841.55
-0.0194905051992927,-0.0354518875042034,2704.21666666667
0.0218847093821615,-0.0232832798425997,2815.95
0.0576646947107168,-0.0840752014360572,2644.48333333333
-0.0784844486235311,0.0731364559209482,2901.28333333333
0.0553788954214565,-0.0285585056002387,2739.15
0.133306505900162,-0.0781013604982621,2756.21666666667
-0.0213695706640181,-0.0173471673618424,2722.08333333333
-0.0408726699710365,-0.010810982944066,2790.35
-0.0423671767563339,-0.0234324921689479,2721.28333333333
-0.121474243213662,0.104135620678964,2909.81666666667
0.0213538174699879,-0.033067741242021,2773.28333333333
0.0192914732942494,-0.0532800624538537,2653.01666666667
-0.0429874149343368,-0.0734527314256551,2543.73333333333
0.227760404382807,-0.194191756949676,2498.4
-0.0104950258727821,-0.0958342137077846,2466.4
-0.0130644681319314,-0.0420945956827253,2620.53333333333
0.0333753518264938,-0.0217471072794856,2781.06666666667
-0.0116654680158382,-0.102225922030913,2518.13333333333
-0.0294871658149528,-0.0546477684004639,2678.66666666667
0.0395563159745911,-0.0866278197900655,2607.73333333333
-0.0492820104519709,-0.0832900809188118,2535.73333333333
0.00177332279745797,-0.0679742290550574,2588.53333333333
0.284562178737023,-0.206753181768528,2626.93333333333
-0.0131266348808308,-0.0692575608787913,2607.73333333333
0.0173967960561653,-0.0776748932103665,2614.13333333333
0.0072100150577203,-0.0887159569302271,2536.8
0.000661966103662005,-0.0776311703657011,2556.53333333333
0.0758682287826018,-0.130051719004658,2543.73333333333
0.0365047963203569,-0.0492145957582374,2755.46666666667
0.0126651436362209,-0.072692601562385,2626.93333333333
-0.0117411721825815,-0.0740460472775884,2492.53333333333
-0.0698425642236659,-0.0492568079645162,2562.93333333333
-0.0155961839048208,-0.0681778132368957,2550.13333333333
0.00376984930222126,-0.0492662221151105,2665.86666666667
-0.0609620895923125,-0.0885494003842998,2467.2
0.0103740610126686,-0.106584450555729,2536
-0.0102583432015605,-0.110326863296209,2493.33333333333
0.0130434322299224,-0.12815643035615,2475.73333333333
-0.0479498794345272,-0.111103247292053,2450.13333333333
-0.0642848560071793,-0.0824038205115134,2518.93333333333
-0.0309612578405243,-0.0989836742321947,2467.2
-0.0184475003281878,-0.102488220914678,2501.86666666667
-0.0300867280691507,-0.0877358610990138,2553.06666666667
-0.0445698763742572,-0.0844845625997089,2510.4
-0.034142113100776,-0.0883122484185542,2510.4
-0.0375676709284341,-0.0786133078642684,2510.4
-0.0772247541646869,-0.080416361512242,2467.2
-0.0311915262146182,-0.0855278265210374,2544
-0.0469657341865178,-0.0888617428691335,2535.46666666667
-0.0281510545669076,-0.111032750438,2441.6
-0.0578510415261005,-0.0785900473055419,2373.06666666667
-0.172005831310772,-0.0776239522538741,2390.4
0.0605824279344719,-0.0654117010859998,2638.93333333333
0.0431518784536897,-0.1019329865113,2544.53333333333
0.0457880291508375,-0.131224758568133,2467.2
0.0182709382099444,-0.0784739733381062,2553.06666666667
0.00038082961679379,-0.132025708497051,2467.2
0.0548746478712639,-0.0735586169227637,2664.53333333333
0.141794893830904,-0.0856144583737095,2681.6
-0.123423447965953,-0.0798723693543465,2407.46666666667
0.0536562778956133,-0.0541161053680567,2724.26666666667
-0.0593352321772989,-0.0986636521199579,2424.53333333333
-0.0717018155735312,-0.073158063457521,2493.33333333333
-0.0156298186618427,-0.112452843169608,2493.33333333333
-0.0409336470740102,-0.0713289634466612,2604.26666666667
0.0884043313254307,-0.16622480008973,2450.13333333333
-0.0839232717076458,-0.0923276182657856,2373.33333333333
0.00695098067713416,-0.0771553382171444,2621.86666666667
-0.037909317880854,-0.10039038315751,2510.41666666667
-0.00168891222331639,-0.0739721377376397,2587.75
-0.0127003732915022,-0.0823271670192037,2587.73333333333
-0.013287532434439,-0.0705801009737653,2528
-0.0981339639374117,-0.073342408785343,2493.35
-0.0022470965401788,-0.0585884851952893,2621.86666666667
-0.0502273070809983,-0.0304850300104305,2596.26666666667
-0.00449064312148316,-0.0679252593329106,2621.85
-0.0290196636114173,-0.0608001612190502,2630.4
-0.0454575110098881,-0.0563817448228645,2571.2
-0.0615897529236092,-0.106947614347873,2416.53333333333
-0.0500895281405859,-0.0528737634826242,2493.88333333333
-0.0608021184385098,-0.0952123881854418,2467.73333333333
0.00609776732548317,-0.107155651708043,2467.73333333333
-0.0542695802382268,-0.10860515500499,2450.13333333333
-0.0305280846265798,-0.0890330738019987,2536
0.00125505612395042,-0.0665624282836087,2570.68333333333
-0.0542406595822331,-0.0905479635798264,2433.61666666667
0.00581575938662803,-0.114779104249792,2416.51666666667
-0.0237410202129027,-0.096815606022548,2432.8
0.00177193323878182,-0.111847826590214,2459.18333333333
-0.0560850295009039,-0.087399593087017,2459.2
-0.0560734659551443,-0.0638511175811633,2570.66666666667
-0.0769450520782004,-0.0980074978920501,2425.06666666667
-0.0548889944805222,-0.0575507206214183,2536.55
-0.039944002825284,0.00693702050906459,2753.63333333333
0.0406337167723362,-0.0450199860939222,2753.6
-0.0505501334973297,0.00155629273279889,2753.6
0.0350976041081279,-0.0417840747871105,2821.86666666667
-0.00414257340707604,-0.0488195522867383,2719.46666666667
-0.00190884095094708,-0.0573262514941005,2693.86666666667
0.0188866819593982,-0.0364924189723286,2736.53333333333
0.0125575911102137,-0.0329577979365427,2710.93333333333
0.0405126420140473,-0.0317700560458397,2753.61666666667
0.0394018935767218,0.0124961249577653,2898.66666666667
0.0786073051843731,-0.0331267740476456,2890.13333333333
-0.0397845472644655,0.00776072834964977,2753.6
-0.0408419842802111,-0.0225877227883866,2710.91666666667
0.0132707695228002,-0.0301799070025058,2736.53333333333
0.178864135728014,-0.277375928266876,2796.25
-0.0106423126835493,-0.00792312989759247,2813.33333333333
-0.0369618218185398,-0.0644638331828399,2616.26666666667
-0.0153712276105645,-0.0558142699416236,2659.73333333333
0.00491006565543631,-0.0412179457264239,2728
0.0487689443916219,-0.0499110081908425,2779.2
0.0387019296596513,-0.0763849988453504,2685.33333333333
-0.0317185403654412,-0.0339522235945674,2753.6
-0.0182829645465427,-0.0578932490462211,2616.26666666667
-0.029034469712733,-0.0208215621513719,2762.13333333333
0.0860423566067163,-0.0945616770037851,2702.41666666667
-0.0424695684627178,-0.0305821948616043,2779.2
-0.101523531389326,-0.0284427815162284,2642.66666666667
0.0281993574279809,-0.083637776424699,2728
0.00738482754150446,-0.0450260804042653,2736.51666666667
0.0134509644477838,-0.0452293025975515,2753.6
-0.0201561129643225,-0.0490695002197596,2659.73333333333
-0.00538381211937803,-0.0481705664344704,2684.26666666667
-0.0115669654037249,-0.0487584695701346,2684.26666666667
0.0292606051383345,-0.0206312025417791,2761.88333333333
-0.0103438926636706,-0.0742542564244834,2615.2
0.00457239002663949,-0.0598118941586154,2666.4
0.088798213303886,-0.0408424762819319,2882.13333333333
-0.00257817278551343,-0.0660651016357884,2657.86666666667
0.0558447091786499,-0.0696016422827348,2718.4
0.082680746648223,-0.0718644271040539,2753.33333333333
0.0839616846856263,-0.071130522560465,2735.46666666667
0.0228193224699734,-0.0643342628138758,2735.38333333333
0.0803343565582746,-0.0401324340249258,2855.73333333333
-0.0647892511801862,0.048726504454421,2838.66666666667
0.0137381472096751,-0.0537134628887067,2718.4
-0.0211289212747755,-0.050563952483052,2674.95
-0.0281051539868989,-0.0213788697638282,2650.13333333333
-0.0166003814699965,-0.0469349859202354,2667.2
-0.00510958253785937,-0.0434582708895573,2709.86666666667
0.0140142826842864,-0.0502306639672958,2719.2
0.0399140898043025,-0.0422492459734363,2778.95
-0.18256955789729,0.0552257855153349,2744
-0.0409813367647825,-0.0300151011625788,2709.86666666667
0.00797237541570578,-0.0821988111051603,3137.6
0.0485243582691535,-0.0103911705931526,2810.93333333333
0.0416453062235162,-0.0164275677669671,2932
-0.250939547637028,0.0801707392431582,2776.26666666667
0.030978787110888,-0.0536888335633391,2793.86666666667
0.0192982482314355,-0.0454550035306427,2759.73333333333
0.0505397734406664,-0.0975455710469403,2647.73333333333
0.0230208168863168,-0.0597663024195532,2759.2
0.00439676438442299,-0.0518576407509661,2853.6
0.0147813993747577,-0.0381173077352592,2750.66666666667
0.00901504234528533,-0.00733073037054719,2853.6
0.126259950200356,-0.0124198544701651,2956.8
0.00984749700425766,-0.0612754693802613,2742.13333333333
-0.001395554757937,-0.0249251265840837,2793.86666666667
0.0615646311110766,-0.06750666177773,2725.06666666667
0.0130351766250524,-0.134520089475857,3008.8
0.0162768689002772,-0.0266570300061931,2810.93333333333
-0.00598389492687864,0.0304469797128533,2853.06666666667
0.0924545928836884,-0.0415841247363215,2802.4
0.00278408601939271,0.0751392677760232,3025.06666666667
-0.0508666015984653,0.0342253196162795,2819.46666666667
-0.0577065574634552,-0.00543993109591069,2887.73333333333
0.035099831665715,-0.0236660713946865,NaN
0.00242165638655426,-0.00824055109986683,2793.86666666667
-0.122028238354476,0.0569892529249782,2870.13333333333
-0.0397657134315276,-0.0067451061517934,2810.4
-0.0413014757556535,0.155807714360441,2793.33333333333
-0.0414597092276398,0.0139326852526043,2844.53333333333
-0.00695281060532386,-0.0201373175908658,2785.33333333333
-0.187083704157805,-0.0187918201623257,NaN
0.015706731369464,-0.0265851993262056,2864.68333333333
0.0854428848221049,-0.0407970660173156,2934.01666666667
0.0720173846626878,-0.0394004745236246,2847.6
-0.0284465035655372,0.0280007682818242,2898.8
0.0412197694415556,-0.0299887413791427,2847.6
0.0272075584870916,-0.0228604968441679,2839.6
0.109007726443949,-0.0473545800959336,2882.28333333333
0.102982560917928,-0.0247629303560229,2950.53333333333
0.118838191644598,-0.0233589749744566,2976.13333333333
0.020327766918227,-0.0036897542112631,2847.06666666667
-0.092142569241986,0.0205320972286622,2803.86666666667
-0.0164129949643971,0.0991233456968588,3070.55
-0.0881315268592503,-0.000346666806766124,NaN
0.0950289675479708,-0.0196387656839147,2967.61666666667
0.00381071711971362,-0.0421610975811606,2770.81666666667
0.0343622052488475,-0.0523826067588435,2736.68333333333
0.0245860588497591,-0.0141900821821934,2839.08333333333
-0.0231293902799723,-0.0134362002324092,2814
0.0233332848160876,-0.0259058356317119,2873.73333333333
0.0308403976889667,0.0109243396240159,2984.66666666667
0.089615722048456,-0.0387192850350538,2882.8
0.101376961386094,-0.0379679100601568,2881.75
-0.128750974628485,0.0422133531468688,2873.73333333333
0.0762335431099,0.0386567291156127,3068.8
0.0552963031311351,0.0739781094000246,3085.86666666667
0.0921465161873996,-0.0324296284504298,2871.46666666667
-0.0542029184503125,-0.0267554139450963,2793.86666666667
0.0464450458002809,0.0914705084001809,3068
-0.0352992574940969,-0.00417137460173621,2802.68333333333
0.0527757194711395,-0.0358079135834317,2802.66666666667
0.0738914236361678,0.0568764334202483,3059.48333333333
0.00435920125678259,-0.195999820209492,NaN
0.0792753693384702,-0.0591512626693238,2811.2
0.0496334481146152,0.0252273715113721,2913.61666666667
-0.032024285256449,0.0376528008064128,2948.53333333333
0.261367420786322,-0.00381480783364799,3137.08333333333
0.0297923086151341,-0.00875177338648261,2870.95
0.0825527377293068,-0.00362373272087096,2905.06666666667
0.20778881808506,-0.00134827131294724,3068
-0.265948021959342,0.0832581422387472,NaN
0.0679503624158351,0.0262504901912825,2957.06666666667
0.0786804070483844,-0.0483543253854477,2776.53333333333
0.109287688119362,-0.01119325706352,2974.13333333333
0.0642541939370304,-0.0466520447699107,2776.53333333333
0.00411315926122816,-0.00229914156019836,2870.93333333333
0.0643943061221749,-0.0193660223355742,2879.48333333333
-0.0104971858789139,0.00720791794646679,2844.26666666667
0.0142854193219356,-0.0450638778147717,2759.46666666667
0.155756350142758,-0.039765418218037,2905.06666666667
0.0386995533461017,-0.00284356547403342,2905.86666666667
-0.026281686920949,-0.00799742284915826,2819.73333333333
0.0599265242863308,-0.00251729180001707,2862.4
0.418591246735887,0.00489197283997865,3342.66666666667
0.109714392254528,0.112825303648145,3382.66666666667
0.28359264677468,0.0682707402328835,3502.66666666667
0.119886409068064,0.0516483643223971,3245.6
0.128855343631695,0.113276052699286,3330.93333333333
-0.0856779605779381,0.0731881405123485,NaN
0.0232756566607799,0.0730499934927189,3176.8
0.0749162236339888,0.117345161908228,3382.13333333333
0.0871374617142456,0.109171864401294,3339.46666666667
0.0975818260102468,0.114184817348116,3356.53333333333
0.13138785408008,0.0736211676396924,3270.66666666667
0.0662097960244522,0.0978192305439359,3279.2
0.0699931121030212,0.0587664210372524,3201.86666666667
0.108435548638386,0.106312942731213,3382.66666666667
0.121354189315111,0.0819500101281516,3253.6
0.110479581094027,0.122298313065713,3425.33333333333
0.15842846495303,0.0947961533589047,3416.8
0.128289351759709,0.100723276324686,3365.6
0.0826227041223875,0.113955541942453,3348.53333333333
0.059552983141815,0.082279426534,3244.53333333333
0.0797844296326594,0.118948120499768,3338.93333333333
0.0222677872373011,0.0719800128965301,NaN
0.0170307032148228,0.0945530560744603,3176.8
-0.081512173316076,0.00574787079772814,2923.73333333333
-0.0313126296505902,-0.00258510520821447,2784.8
0.05885147294964,-0.018080590837901,2859.46666666667
-0.0210200746494327,0.0186536831587027,2870.4
0.0206132142190563,0.00889698582487044,2891.73333333333
-0.00522755612603403,-0.00117414104240571,2838.4
0.0044572769278968,0.000390559609915816,2827.73333333333
0.000552041138155137,0.00479194761781269,2848.8
0.0534215425422144,0.00227027451357664,2977.08333333333
0.0717296993060529,0.0322972367843436,2934.66666666667
0.0180669580020613,0.0330736026906785,2838.13333333333
-0.00405735740421881,0.00310582903950634,2902.4
0.0834794794033465,-0.0424316460097223,2784.8
0.0578860421343538,-0.0120297957163248,2913.06666666667
-0.0599892557483957,0.0381885323032053,2816.8
-0.0606094932120421,0.0205317010861157,2752.8
0.00794012266028945,0.115051251254267,3116.53333333333
-0.136266417257001,0.0162948975470442,2656.53333333333
0.217960829943352,0.145715569348774,3512.26666666667
0.026734551195577,0.0824103436099232,3062.66666666667
0.0366288365025832,0.0952227196560209,3116.53333333333
-0.107731648062603,0.0311774734649183,2784.8
-0.0656075238203935,0.087490811989626,2955.73333333333
-0.0375296859801329,0.0418672257261273,2848.8
-0.0204011385567656,0.00894389229571729,2827.73333333333
-0.110743275453652,0.0583167170984983,2784.8
-0.159426150910891,0.0236389710113279,2699.2
-0.071001286643922,0.0265407898015997,2784.8
-0.0426990969480835,0.00372489294793245,2764.53333333333
-0.0194160234521384,-0.00706444613741557,2785.86666666667
-0.0468618036975068,-0.0277518765119809,2678.66666666667
-0.0385096752959269,0.140303192991023,3236.26666666667
-0.0248358815332427,-0.00637155994255243,2796.53333333333
-0.00636256792599812,-0.0231333482444183,2743.2
-0.00262565046572885,-0.0297039800490354,2764
-0.0207840210256421,-0.0208255740075047,2797.06666666667
0.0164608971852044,0.00307165385370415,2881.86666666667
0.0298619828737039,-0.031335672320562,2764.53333333333
-0.039130919071862,-0.024974495440437,2711.2
-0.0490519149040456,-0.00642788369474827,2689.33333333333
-0.137389561418519,-0.0141006633691651,2614.66666666667
-0.0915210849551647,0.0251590394465141,2753.86666666667
0.0292132569720085,-0.0358579515302224,2743.2
-0.13024363163368,0.046536363936624,2689.33333333333
0.073796355638695,-0.00361717081732066,2861.06666666667
-0.0107339110146171,0.0584254580518489,3043.46666666667
0.0483849267762361,0.0766946970138266,3169.86666666667
-0.0551923329298021,0.0777587539285604,2968.26666666667
-0.0414448884181431,0.000886820739191384,2872.26666666667
-0.100922578902248,-0.0136429653660625,2690.4
-0.0846021281104928,-0.0197823963007195,2647.2
0.0624228659711506,0.165444988345366,3504.53333333333
-0.101784956308455,-0.016720958829598,2657.86666666667
-0.0867188214258641,0.00563499844542821,2721.86666666667
-0.0705130963400521,-0.0212423149298859,2657.86666666667
-0.0735684210683833,0.00259592431158774,2786.4
-0.0170568671577441,0.0472888120427356,2936.26666666667
-0.0854341798408261,0.0448281394074624,2829.06666666667
-0.0813275094493361,0.0945989668689247,3064.8
-0.0874219927035115,-0.0171450736000967,2582.66666666667
-0.100704972952864,0.021346517670633,2668.53333333333
0.0235980958188519,0.0315539299141139,2925.6
-0.0772615915500929,0.00324426244353043,2679.2
0.123200034178851,0.0138223306926068,2967.73333333333
-0.016141883713571,0.047318219534121,2893.06666666667
0.013083796435483,0.256326845302321,3557.06666666667
-0.040782597949096,-0.0469869177883621,3118.13333333333
-0.0279674012348584,0.24653733913262,3503.73333333333
0.0138618230050516,0.154295252019728,3321.33333333333
-0.039103027971236,0.283115590375832,3599.73333333333
0.0150850926891491,0.0876149234265497,3042.93333333333
0.285805779049905,0.0549548136664896,3235.46666666667
-0.0825442606615546,0.0805137733680904,2861.06666666667
-0.0172024402610924,0.0415808742152327,2828.8
-0.0401168975306965,0.0602934727719619,2925.06666666667
0.0907451455874529,0.119660692388279,3182.13333333333
-0.103608969884418,0.353413574522783,NaN
-0.133446534436572,0.385458619534566,3857.33333333333
-0.014528138565133,0.182154672887858,3224.8
-0.190380399230405,0.0889635898507629,3900
0.0441248076482576,0.253859001404371,3610.4
0.03073904747755,0.119727431468653,3064.26666666667
-0.209850913336864,0.250159415288039,NaN
-0.185479190401684,0.479796507738132,4028.55
0.0508104471142203,0.575441661480244,4779.46666666667
-0.326510540592136,0.138917874926057,NaN
-0.0250309630193285,0.199569928536213,3256
0.0453176690636192,0.256485994701463,3610.13333333333
-0.214818118937455,0.279796391296082,NaN
-0.0897254674788703,0.447692252546184,4210.66666666667
-0.0168520427406987,0.437181189835584,4468.26666666667
-0.000722943892495246,0.198474848535311,3245.86666666667
0.0496868907879169,0.549691354490084,4694.13333333333
-0.168346398125974,0.177621443038924,3063.46666666667
-0.180635963993721,0.196811082349333,NaN
0.0847860763857711,0.580376528061251,4790.13333333333
0.170235621865911,0.484565741917464,4704.8
-0.329991719410902,0.309078358684874,NaN
0.150779446721059,0.5085300413365,4768.8
0.320337681130839,0.0792141035093505,3505.6
0.261804359443172,0.105451649079977,3506.66666666667
0.0560774674489926,0.111105439242232,3248.8
0.0635036233310285,-0.000572401250879267,2948.53333333333
-0.0156270300808115,0.172519697117612,3452.26666666667
0.229650025763981,0.146173658593284,3581.33333333333
0.196535709327261,0.0879996135700218,3376.8
0.278400588196154,0.0636102985505536,3409.6
0.184795098672001,0.144339655171319,3537.6
0.114568485738487,0.141741343650561,3528
0.23621506118834,0.0894612757893647,3430.93333333333
0.375620510701574,0.09567787982385,3666.66666666667
0.264951022718965,0.00800891121031497,3256.53333333333
0.208582327593948,0.0474103504713969,3227.46666666667
0.182081809249709,0.0539063685145983,3152
0.208038397278429,0.0813976241450469,3324.26666666667
0.146172426488053,0.169694635583968,3517.33333333333
0.0831297536990696,0.198414358246113,3506.66666666667
0.166942562457747,0.224602685509921,NaN
-0.00235365010090293,0.071457759679575,3012.53333333333
0.133911379594981,0.0281889393602803,3076.53333333333
0.0861658359930757,0.0447520610343515,3087.2
0.0989691545075973,0.155969644021074,3451.46666666667
-0.161052661537845,0.0730610927231969,2989.08333333333
-0.043764678859644,0.0153478064072406,2978.4
-0.0310789530223498,-0.0251087502009448,2743.2
0.0620070065884232,0.0342575989883598,2989.08333333333
0.00729802265564545,0.0310950622134498,2935.21666666667
-0.00257299120985538,-0.00509185687016619,2828.53333333333
-0.0145175076381498,0.0656532378662197,2967.73333333333
-0.133586871299098,0.0351313839042828,2861.06666666667
-0.0744856391099455,-0.0329106349507083,2699.73333333333
-0.0842619230877128,0.0196231562079067,2828.53333333333
-0.0490924960268687,0.0016401483958581,2817.88333333333
-0.000644146398799294,-0.025170522109402,2807.2
-0.163271746978258,0.0231751277866947,2743.2
-0.110640539215466,0.00431901116123476,2657.08333333333
-0.130737148208827,-0.0136050670650372,2646.15
-0.0555947754165658,0.00159160255854438,2721.35
-0.138235888793845,-0.0475955130704416,2486.11666666667
-0.0986873418678594,0.0205352939536287,2807.2
-0.151184642343189,-0.00427663698060695,2582.13333333333
-0.0256351942689662,-0.0326374119084426,2689.33333333333
-0.171210624587774,-0.0209433944871985,2646.41666666667
-0.0865005882274381,-0.0185393752676677,2657.35
-0.0732087842733616,0.00762836696716196,2817.88333333333
-0.123711550224908,0.00692791304122517,2689.08333333333
-0.137278859733273,-0.0257148234626931,2668
0.028855640215433,0.00865070967015667,2967.46666666667
-0.0374454476063852,-0.0244157122984711,2679.46666666667
-0.0424476426874892,0.092023996194334,2946.66666666667
0.0502107254332793,-0.00686034595318468,2914.13333333333
0.0895571499955089,0.0571879616368866,3107.2
0.0174196532114191,-0.0485710022000186,2903.46666666667
0.00350435237335893,0.0411852563520979,2936
-0.0311498477002636,0.0284958566223293,2870.93333333333
0.0351857964885756,0.023935634888093,2903.46666666667
-0.0118936233507369,0.0509434409617795,2892.8
-0.0488908537489759,-0.0129482960222933,2743.46666666667
-0.0706545103242666,-0.0644395593896947,2508.26666666667
0.0220785036444651,0.0273772062760784,2870.93333333333
0.146442352367009,0.0897320879168027,3224
-0.0664651929127834,0.00369262521294232,2710.93333333333
-0.19968703563081,0.0166589827015819,2646.93333333333
-0.114058237724211,0.0172762959878943,2710.93333333333
-0.34621179692842,0.0248376463730029,2646.93333333333
-0.0950531638879076,0.039375298192581,2796.8
-0.0990425295409684,0.0582100799102436,2850.66666666667
-0.0872776711034621,0.0571344708253874,2850.66666666667
-0.0418784380041373,0.0526116131892823,2882.66666666667
-0.0515235479680068,0.0426893668921977,2829.33333333333
-0.141846962718354,0.0193090597731454,2722.13333333333
-0.0641711013720453,0.00579341801484897,2678.93333333333
-0.135060460030319,0.0150041682212373,2700.26666666667
