phi1,tdev,phi3
0.0412197694415556,2847.6,0.0774938424169237
0.0272075584870916,2839.6,0.0495447248441954
0.109007726443949,2882.28333333333,0.0755544579663462
0.102982560917928,2950.53333333333,0.107824450728509
0.118838191644598,2976.13333333333,0.120115604774363
0.020327766918227,2847.06666666667,0.0268658397508539
-0.092142569241986,2803.86666666667,0.0532352465235531
-0.0164129949643971,3070.55,-0.0767438331460286
-0.0881315268592503,NaN,-0.196891620999254
0.0950289675479708,2967.61666666667,0.113983383381691
0.00381071711971362,2770.81666666667,0.0898267177439901
0.0343622052488475,2736.68333333333,0.023587992549512
0.0245860588497591,2839.08333333333,0.0439083272391047
-0.0231293902799723,2814,0.0926676176192264
0.0233332848160876,2873.73333333333,0.131355375911068
0.0308403976889667,2984.66666666667,0.157614766448345
0.089615722048456,2882.8,0.0764473504064749
0.101376961386094,2881.75,0.0504336573852395
-0.128750974628485,2873.73333333333,0.103032684695396
0.0762335431099,3068.8,0.0546106118990132
0.0552963031311351,3085.86666666667,-0.0463881715224605
0.0921465161873996,2871.46666666667,0.0289046200106159
-0.0542029184503125,2793.86666666667,0.16671846505861
0.0464450458002809,3068,-0.178544406477842
-0.0352992574940969,2802.68333333333,0.0389351635698921
0.0527757194711395,2802.66666666667,-0.00939679700624937
0.0738914236361678,3059.48333333333,-0.0372917494690948
0.00435920125678259,NaN,-0.297374790394266
0.0792753693384702,2811.2,0.0635786797978242
0.0496334481146152,2913.61666666667,-0.0842716055460291
-0.032024285256449,2948.53333333333,0.0515401357185219
0.261367420786322,3137.08333333333,-0.0374671818216862
0.0297923086151341,2870.95,0.0363642205223814
0.0825527377293068,2905.06666666667,-0.023685447602168
0.20778881808506,3068,-0.0417545718722736
-0.265948021959342,NaN,-0.522595216001661
0.0679503624158351,2957.06666666667,-0.0670391270768503
0.0786804070483844,2776.53333333333,-0.0262298565333807
0.109287688119362,2974.13333333333,0.050907296628308
0.0642541939370304,2776.53333333333,0.00438291713995776
0.00411315926122816,2870.93333333333,0.0546977527459404
0.0643943061221749,2879.48333333333,0.0448894503430349
-0.0104971858789139,2844.26666666667,0.0463324404492754
0.0142854193219356,2759.46666666667,0.0796484696299238
0.155756350142758,2905.06666666667,-0.0105864816456936
0.0386995533461017,2905.86666666667,0.0969196471939335
-0.026281686920949,2819.73333333333,0.0645490751277577
0.0599265242863308,2862.4,-0.0416893786257129
0.418591246735887,3342.66666666667,-0.0970730234974046
0.109714392254528,3382.66666666667,0.0950027226936169
0.28359264677468,3502.66666666667,-0.0922509999142465
0.119886409068064,3245.6,0.135366879508512
0.128855343631695,3330.93333333333,-0.00105078659956367
-0.0856779605779381,NaN,-0.0678990881629557
0.0232756566607799,3176.8,0.1325066960787
0.0749162236339888,3382.13333333333,0.107701895075853
0.0871374617142456,3339.46666666667,0.0540565649661234
0.0975818260102468,3356.53333333333,0.0487465831332192
0.13138785408008,3270.66666666667,0.0343955515508299
0.0662097960244522,3279.2,0.0749363378601535
0.0699931121030212,3201.86666666667,0.0900191806573166
0.108435548638386,3382.66666666667,0.121062382697931
0.121354189315111,3253.6,-0.0185082892980834
0.110479581094027,3425.33333333333,0.0937461774617467
0.15842846495303,3416.8,0.108093294049781
0.128289351759709,3365.6,0.102851835786375
0.0826227041223875,3348.53333333333,0.0945496227884787
0.059552983141815,3244.53333333333,0.141628709948599
0.0797844296326594,3338.93333333333,0.0362035634468491
0.0222677872373011,NaN,0.0890378827946702
0.0170307032148228,3176.8,0.0325127928233558
-0.081512173316076,2923.73333333333,-0.0772134276327562
-0.0313126296505902,2784.8,-0.0248379560344998
0.05885147294964,2859.46666666667,-0.00311588870144219
-0.0210200746494327,2870.4,-0.00664396663043512
0.0206132142190563,2891.73333333333,0.00101604300887895
-0.00522755612603403,2838.4,0.00229418834563436
0.0044572769278968,2827.73333333333,-0.0264545639543528
0.000552041138155137,2848.8,-0.0293514647644563
0.0534215425422144,2977.08333333333,0.0643755367113286
0.0717296993060529,2934.66666666667,-0.0983189640159575
0.0180669580020613,2838.13333333333,-0.154512119365064
-0.00405735740421881,2902.4,0.0994162999918402
0.0834794794033465,2784.8,-0.0664740367469791
0.0578860421343538,2913.06666666667,-0.000663492514170091
-0.0599892557483957,2816.8,-0.0264215447393429
-0.0606094932120421,2752.8,-0.0389765270913512
0.00794012266028945,3116.53333333333,-0.0491784075886292
-0.136266417257001,2656.53333333333,-0.033776068622944
0.217960829943352,3512.26666666667,-0.144268559024639
0.026734551195577,3062.66666666667,-0.0193520499148159
0.0366288365025832,3116.53333333333,-0.0166329883163915
-0.107731648062603,2784.8,0.03668745577332
-0.0656075238203935,2955.73333333333,-0.0259535980476939
-0.0375296859801329,2848.8,-0.0657295857601085
-0.0204011385567656,2827.73333333333,0.0597441612639695
-0.110743275453652,2784.8,-0.0558087477486907
-0.159426150910891,2699.2,0.0382564149560206
-0.071001286643922,2784.8,-0.0600802570370629
-0.0426990969480835,2764.53333333333,-0.0319768357193558
-0.0194160234521384,2785.86666666667,0.00303240327269441
-0.0468618036975068,2678.66666666667,-0.0284944027260563
-0.0385096752959269,3236.26666666667,0.0795911107037987
-0.0248358815332427,2796.53333333333,0.0107568094969394
-0.00636256792599812,2743.2,-0.0489882957669179
-0.00262565046572885,2764,0.0153608439921394
-0.0207840210256421,2797.06666666667,0.0660102006338512
0.0164608971852044,2881.86666666667,0.0190917266563595
0.0298619828737039,2764.53333333333,-0.0323048810385676
-0.039130919071862,2711.2,0.00312466511394452
-0.0490519149040456,2689.33333333333,-0.01951256088941
-0.137389561418519,2614.66666666667,-0.0690712735290879
-0.0915210849551647,2753.86666666667,-0.0407721150122731
0.0292132569720085,2743.2,-0.0383733332592465
-0.13024363163368,2689.33333333333,-0.142329468019589
0.073796355638695,2861.06666666667,-0.0890786344965072
-0.0107339110146171,3043.46666666667,0.128505024479196
0.0483849267762361,3169.86666666667,0.210528072838846
-0.0551923329298021,2968.26666666667,0.0374907679956871
-0.0414448884181431,2872.26666666667,0.212271639389515
-0.100922578902248,2690.4,0.0510291208543054
-0.0846021281104928,2647.2,0.0173186125582514
0.0624228659711506,3504.53333333333,0.225890842333682
-0.101784956308455,2657.86666666667,0.0447437099901287
-0.0867188214258641,2721.86666666667,-0.00230943086928717
-0.0705130963400521,2657.86666666667,0.00892849225493283
-0.0735684210683833,2786.4,0.108916198032998
-0.0170568671577441,2936.26666666667,0.0354466012549806
-0.0854341798408261,2829.06666666667,0.0211910624694712
-0.0813275094493361,3064.8,0.135723199653139
-0.0874219927035115,2582.66666666667,-0.0701467947283059
-0.100704972952864,2668.53333333333,-0.0893995044379913
0.0235980958188519,2925.6,0.0452480601542691
-0.0772615915500929,2679.2,-0.0492000927293524
0.123200034178851,2967.73333333333,-0.109721381016289
-0.016141883713571,2893.06666666667,-0.0908538510416396
0.013083796435483,3557.06666666667,-0.132999941898829
-0.040782597949096,3118.13333333333,-0.307657015702628
-0.0279674012348584,3503.73333333333,-0.0768467943094942
0.0138618230050516,3321.33333333333,-0.0294647883045
-0.039103027971236,3599.73333333333,-0.0824592323903626
0.0150850926891491,3042.93333333333,-0.115620532228995
0.285805779049905,3235.46666666667,-0.287751779328481
-0.0825442606615546,2861.06666666667,-0.133962110998804
-0.0172024402610924,2828.8,-0.145946139539715
-0.0401168975306965,2925.06666666667,0.0240462771623894
0.0907451455874529,3182.13333333333,-0.232534282318567
-0.103608969884418,NaN,0.0184500725569429
-0.133446534436572,3857.33333333333,0.0560396572961454
-0.014528138565133,3224.8,-0.230220586928187
-0.190380399230405,3900,-0.438989631977506
0.0441248076482576,3610.4,-0.131364238972636
0.03073904747755,3064.26666666667,-0.259733043423394
-0.209850913336864,NaN,0.0106210533921687
-0.185479190401684,4028.55,0.0496106609989083
0.0508104471142203,4779.46666666667,-0.011207366483249
-0.326510540592136,NaN,-0.100732726409974
-0.0250309630193285,3256,-0.238172252870193
0.0453176690636192,3610.13333333333,-0.169216869983763
-0.214818118937455,NaN,-0.0961604297755573
-0.0897254674788703,4210.66666666667,-0.0620460851912665
-0.0168520427406987,4468.26666666667,0.385336353710223
-0.000722943892495246,3245.86666666667,-0.303730765124628
0.0496868907879169,4694.13333333333,0.0746768315165305
-0.168346398125974,3063.46666666667,-0.0534638164829543
-0.180635963993721,NaN,-0.140469959950275
0.0847860763857711,4790.13333333333,-0.122801349050499
0.170235621865911,4704.8,-0.0286913291848979
-0.329991719410902,NaN,0.0773563148806561
0.150779446721059,4768.8,0.0236794316733464
0.320337681130839,3505.6,-0.0617313249328746
0.261804359443172,3506.66666666667,-0.0699572746387582
0.0560774674489926,3248.8,-0.00371139339767796
0.0635036233310285,2948.53333333333,-0.0219258842411378
-0.0156270300808115,3452.26666666667,0.100142830769895
0.229650025763981,3581.33333333333,-0.121055582493857
0.196535709327261,3376.8,-0.0435341261402204
0.278400588196154,3409.6,-0.0432408624853368
0.184795098672001,3537.6,-0.0415560970685448
0.114568485738487,3528,-0.100335420892559
0.23621506118834,3430.93333333333,-0.0612604286024359
0.375620510701574,3666.66666666667,-0.0169009571755605
0.264951022718965,3256.53333333333,0.0796083766725142
0.208582327593948,3227.46666666667,-0.051851790016503
0.182081809249709,3152,-0.132827209031764
0.208038397278429,3324.26666666667,-0.0771949237982197
0.146172426488053,3517.33333333333,-0.0935582519780425
0.0831297536990696,3506.66666666667,-0.0806781625678355
0.166942562457747,NaN,-0.198512943000657
-0.00235365010090293,3012.53333333333,-0.0239106995077639
0.133911379594981,3076.53333333333,-0.00522791104538806
0.0861658359930757,3087.2,0.068664360436469
0.0989691545075973,3451.46666666667,0.0183559311746509
-0.161052661537845,2989.08333333333,0.173174019569454
-0.043764678859644,2978.4,0.156371536596893
-0.0310789530223498,2743.2,0.0363006880085211
0.0620070065884232,2989.08333333333,-0.0196520733772802
0.00729802265564545,2935.21666666667,-0.0127451379819362
-0.00257299120985538,2828.53333333333,0.00395506267344918
-0.0145175076381498,2967.73333333333,0.0129677745235334
-0.133586871299098,2861.06666666667,0.152703003441038
-0.0744856391099455,2699.73333333333,0.0118899397671443
-0.0842619230877128,2828.53333333333,0.0495313341769289
-0.0490924960268687,2817.88333333333,0.0376846417845237
-0.000644146398799294,2807.2,0.012025725217112
-0.163271746978258,2743.2,0.0814262318069502
-0.110640539215466,2657.08333333333,0.00338976375100067
-0.130737148208827,2646.15,0.0411362433577297
-0.0555947754165658,2721.35,-0.0146130970858869
-0.138235888793845,2486.11666666667,-0.00394543889492423
-0.0986873418678594,2807.2,0.0481825538720983
-0.151184642343189,2582.13333333333,-0.00250303578979812
-0.0256351942689662,2689.33333333333,0.00871286695602277
-0.171210624587774,2646.41666666667,0.123759139462019
-0.0865005882274381,2657.35,0.0228959033984081
-0.0732087842733616,2817.88333333333,0.0873900971991215
-0.123711550224908,2689.08333333333,0.0179251180847818
-0.137278859733273,2668,0.112902648131761
0.028855640215433,2967.46666666667,0.0273303048232494
-0.0374454476063852,2679.46666666667,-0.0433675645817745
-0.0424476426874892,2946.66666666667,-0.132248136270674
0.0502107254332793,2914.13333333333,0.00500446048127186
0.0895571499955089,3107.2,-0.048356145200078
0.0174196532114191,2903.46666666667,-0.0518799231304264
0.00350435237335893,2936,-0.00717624332986253
-0.0311498477002636,2870.93333333333,-0.0164681329804301
0.0351857964885756,2903.46666666667,-0.0341520622249021
-0.0118936233507369,2892.8,-0.079153308318777
-0.0488908537489759,2743.46666666667,-0.0248410024718514
-0.0706545103242666,2508.26666666667,-0.115763137675597
0.0220785036444651,2870.93333333333,-0.130529142800896
0.146442352367009,3224,-0.110199255300147
-0.0664651929127834,2710.93333333333,-0.0337520494996984
-0.19968703563081,2646.93333333333,0.040519344972644
-0.114058237724211,2710.93333333333,-0.0118576678316605
-0.34621179692842,2646.93333333333,0.128698703358841
-0.0950531638879076,2796.8,0.000338229273298917
-0.0990425295409684,2850.66666666667,0.00119935427575825
-0.0872776711034621,2850.66666666667,-0.0169979422342747
-0.0418784380041373,2882.66666666667,-0.0345142314103184
-0.0515235479680068,2829.33333333333,-0.0468617715297731
-0.141846962718354,2722.13333333333,0.0477937017483637
-0.0641711013720453,2678.93333333333,-0.0715432642276321
-0.135060460030319,2700.26666666667,0.025844632082413
-0.108873854536046,2646.4,-0.0276966359440701
0.324306085445511,2991.2,0.000298153647077037
