AB1_HB101,AB1_DA1877,AB1_Bpulimus,AB1_Pfragi,N2_HB101,N2_DA1877,N2_Bpulimus,N2_Pfragi,PS2025_HB101,PS2025_DA1877,PS2025_Bpulimus,PS2025_Pfragi,sid-2_HB101,C28_HB101
0.0808610848412525,-0.0127895505243034,0.112140166903857,-0.255930114637772,0.0605280148066933,0.00338185506626423,0.188138227668126,-0.173434298410524,-0.0278491317322491,-0.0357090315377379,0.168629243493117,-0.0652313128294706,0.0301701021434201,0.0906872047494133
0.000515580289923265,-0.0183465238382837,-0.0577366601345199,-0.00540324192832312,0.0203410165789626,-0.000872036229523933,0.026507337149932,-0.0050914295546205,9.94829635935303e-05,-0.0948056013249992,-0.042704336693983,0.00731224274426272,0.0361796694152835,0.0642140686066937
