lhat,rhat,Ahat
-0.138330301103301,0.281952275990972,-0.522521643310213
0.0813597429145457,0.278064397295764,-0.200082887773365
-0.287250109953752,0.340026140848055,-0.852121852670817
-1.23202934782853,0.806032680204216,-1.3237047897493
-0.0972134564247402,0.025890803169206,-0.281119620710907
0.0140051836957309,0.114187787212953,-0.315237917705825
-0.164290943681845,-0.340281270439603,-0.545572077643396
-0.28982436813079,-0.121043610292955,-0.595820377614424
-0.402470739433617,0.481271490071973,-0.439548247892844
-0.409045777846797,-0.260930075552548,-0.444454832787316
-0.409045736683427,-0.26093011844512,-0.871212116630831
-0.418751733693689,-0.249509648661091,-0.506949389000028
-0.409045758883255,-0.260930117073824,-0.498118911491612
0.565895960832857,-0.379170496991704,0.244595752212194
1.728951273501,-1.87964193637022,2.08840763998661
1.29021693170997,-1.24018391903043,1.92564871326387
0.454811580848447,-0.269288629924368,0.0543374662873167
2.16311480181797,-1.33727602419343,1.84828804755801
0.422696437119716,0.27115061896452,0.0187277334869048
0.873169062118463,-0.864748674301263,0.468279175997675
0.958770938550706,-0.661694053065823,0.735012745944594
-0.942393696233391,-0.368304796561813,-0.730683530737911
0.407806425848888,-0.105548968755151,0.291994338617824
0.432644797586671,-0.508130329493816,0.510259130460811
1.06765454610162,-1.3133267673978,1.41556647714984
1.25831872028326,-0.843810155164013,1.06150305561989
1.3935771863962,-0.943555587722298,1.42726686022127
1.38569795885152,-1.06100814483591,1.11562256507999
0.887587412991206,-0.531739253983071,0.870110969320329
-0.293451068635493,-0.297706378487769,0.0458715494896991
0.0495226049661191,-0.423339257080731,0.142665555490474
0.697943307008561,-0.894254866143249,0.637766527083741
2.11332574923049,-1.51779034718672,1.8562203814257
1.72283525742042,-1.35688602497816,1.72350288842721
0.665738341780912,-0.779100162478352,0.757537700001717
2.71523767139624,-1.56186411070852,2.52402496090473
0.326747488628574,-0.740216695479361,0.423616976663047
-1.81603150824746,-0.127985255594244,-1.16471516216624
0.266681007401955,-0.404667909793813,0.525899414049985
2.46318860510271,-1.24793730461898,2.09793026943613
1.01558166034659,-0.885990262335319,0.889529138872135
3.23532281148909,-1.44378488985686,2.44814899177393
1.62402260861819,-1.27984759757847,1.94132048300734
0.419457573970429,-1.17942325002034,0.594224066070672
-0.411374137835792,-0.709506337000534,0.0979215297523143
0.739868782411581,-0.0242050107412742,-0.239471088304076
1.38926365224327,-1.60120862235316,1.83747054062687
-0.32632913378889,-0.678947436200485,0.506482367070167
0.295165559460831,-0.152786779717596,0.354808616056143
-0.728209538339334,0.499406817489252,-0.593456316399276
0.0092847768460552,0.100383103719147,-0.0599413496573815
0.26332581354256,-0.239689682476091,-0.186525960846066
0.923434696331309,-1.02367548489166,1.15670143961421
1.36036216755434,-1.38727015446545,1.90155971552466
0.44671659612134,0.219358629603161,0.165857267328979
-0.875530070496215,1.30959328030698,-1.12605650265424
-0.0272724020962583,-0.10022078673813,-0.0541097538678115
0.06908214667296,-0.629566195890564,0.226006687353239
0.812918115414229,-0.963208717328579,1.41591336842232
-0.356465261683788,-0.765460088674446,0.142813354687689
0.558173827442309,-0.97214353497747,0.972287413045122
-0.185808246008991,-0.717591087739264,0.498043854382827
-0.514841969405235,-0.0609342113280922,-0.0579753546254735
1.10257998249825,-1.17621194583457,1.56019218726458
-0.27242203714268,-0.914082307043674,0.769586089737796
-0.165765085477156,0.116914841620524,0.474117820488752
0.247101228062556,0.228889578468241,-0.00838063261515334
1.37052341942358,-0.516245693997337,1.31818151440251
-0.0782680279545261,0.40047388643817,-0.268511105783457
2.15226648706492,-1.80346827897014,2.93311780425666
0.556951767203402,-0.759182445585709,0.335582387343843
1.27972329581272,-0.964768311724869,1.13181310568514
1.18926507003745,-0.630627239652045,1.05398791365461
1.09961083228627,-1.1713779758837,1.53780534983812
0.952843363692688,-1.11617634599027,1.19976879671137
0.0842694449371925,-0.568714476513858,0.109269387481028
2.05183712193077,-1.52874153413713,2.15628145411608
-0.115325849890692,-0.608556435149674,-0.0833412103967758
3.4190141394271,-1.7619425738123,3.42147159454824
1.59306410541245,-0.94698119756543,1.33466609635397
1.17735383211985,-0.909845123331733,1.13600638468471
0.211571904583982,-0.404232835690891,0.351583942296249
-0.0436156485451011,-0.144137279611555,0.087179987315453
0.275370897017066,-0.0331031032768708,0.304157103037055
0.820698822864898,-1.04712033400472,1.33446204950112
0.762656115412214,-0.193565972769513,0.2177065472617
-0.152100828589137,-0.0747502940065099,-0.0527698233769327
0.0888889366195212,-0.388697335969888,0.214637575759437
-0.250870129209391,-0.0174215437704881,-0.0406627233301368
1.73381268450012,-1.09944264984992,1.73291823506425
0.480759806829191,-0.618145479646906,0.461059315846335
0.00383986687048705,0.052516574214593,-0.0433213101358727
0.942600760938351,-0.356315158085461,0.342760367478136
0.499152042101059,-0.298329035763836,0.113189220191099
-1.48947456040251,0.473390052898243,-1.37504054263869
0.926421063897841,-0.477805605634493,0.291939212162579
0.40613943863015,-0.487556490501991,0.627285869413331
-0.132863582979541,-0.143962479476386,0.0276672734472979
0.45025580424683,-0.176359792108967,0.0181132200207707
0.543497294188931,0.345128993283579,0.143081551986906
0.194093524189936,-0.0508205807635842,0.0527498302763492
1.14533989864649,-0.993700685387442,0.855266540983788
3.11688821432458,-1.2789900144626,2.98459849500773
1.89080251063662,-0.472458247373716,1.57121822558366
1.29665242632727,-0.448157863177296,0.71286817720844
2.16845044732739,-0.940384155771249,1.68966762737376
0.133879018752172,-0.135231509362693,-0.18892279699852
0.849155058028856,-0.833229825119133,1.90243484125077
0.876113248154521,-0.561525093521217,0.508047274024318
0.072442991661761,-0.52464149508602,0.3263514202624
1.30456175683709,-0.433764440472827,0.820314194586612
0.303540968079706,-0.484487667548726,0.218360550877823
1.16542115198912,-0.296935007006056,0.59120031491067
1.1097821714411,-0.299662127404148,0.631172457610551
0.857796635193893,-0.0209577229693258,0.436150173789506
1.39098267821144,-0.34550346892585,0.737332706050629
0.350406856019274,-0.460684234181634,0.366001452783903
0.822991555849293,-0.203328815132559,0.421982602240808
-0.691258173658554,0.941156634473873,0.000743259524055257
0.437246413021751,-0.145305624695164,0.632189170600734
0.256877439317306,-0.35471786259469,0.130341511637682
0.128697824318269,0.394331241878926,-0.514234548594243
0.135592365744323,0.300912744024388,-0.327578694288126
0.0532949591338033,-0.294577707516968,-0.457008506155489
0.186846983370154,0.0241650543045108,-0.35056210463406
0.616754213234867,-0.674334510285837,0.298393748679585
0.380327682062086,-0.527409517992862,-0.00363667510658485
0.65457579030158,-0.13646128615998,-0.043749020593606
-0.133077935501035,0.397308349507875,-0.480242121244749
-0.252414427448689,0.530442386718175,-0.192308160782522
0.0819187485563102,-0.0949547265707937,-0.53806615960243
0.223376608860509,0.0637553049833088,0.211751815752427
0.81371472015668,-0.453767352210725,0.220934947822001
-1.07775302711934,0.201866021593422,-0.881672862445954
0.229213687524644,-0.792867343206048,0.311091692503834
1.35479156310842,-0.980205715168996,0.866781622193745
-0.222867115658183,-0.00336524032777117,-0.241965047353114
-0.147709172652308,0.430247598649423,-0.365801591867846
-0.152222485323849,0.28235940973029,-0.457412582997548
-1.70101071904873,0.607159107105113,-0.863939468269974
0.258801980282116,-0.0356413807791418,0.139289010254274
0.273799083624802,-0.40209548996434,-0.0828221661528157
0.117211877491504,0.26454639163195,-0.465373963005974
2.78743553056734,-1.59903146143779,1.72519858936744
0.239054727542391,-0.245224743693404,-0.257230139593294
-0.185872524050019,0.0424536553336065,0.115045493630198
0.297835148379955,-0.443104648132296,-0.0415716853424563
0.473983537031043,0.0700481447726476,-0.26386985852494
0.136666031686189,0.551313863175928,0.00260483340399616
0.632022994638583,-0.241532272726957,0.239927031801128
0.15349091135079,0.477339033306422,-0.296894160208866
0.161074337864731,-0.132429301323814,0.00609657888417607
3.66458881328383,-1.39003973238486,2.13321839777854
0.257217396432292,0.205259943563876,-0.109197340227789
0.46604175167391,-0.1585938451296,-0.00788800081933297
0.313182102137282,-0.146383644159451,0.0605631695910798
0.233329337218433,-0.124076220213493,-0.0341723848810558
1.23783172722322,-0.413409534450486,0.382582686740259
0.452517709497116,0.1105099622749,0.439195863765444
0.371804428201082,0.0837566942677187,0.190275661204202
-0.0292505539068321,-0.227700991403907,-0.080620272866488
-0.334126729654804,0.398461857758366,-0.437815726072157
0.0912210735792271,0.0790998466686428,-0.0693211552051331
0.114072046504023,0.103580192168442,0.190976018976626
0.00898895193822331,0.331184301780028,-0.489392658475613
0.642837345141721,-0.0376693974703613,-0.0881109477122614
0.49374137495296,0.20798715033252,-0.0519506252343654
0.777508358957834,0.0367388082779244,0.0070467172421696
0.318235728239136,0.359901243017569,-0.432720429935844
0.0642580772095271,0.492991614392964,-0.489328706972319
0.256033695878368,0.10471376048671,-0.365087490706058
0.378419348632201,0.107356622886244,-0.234787278246952
0.170505491233449,0.182370090248821,-0.226375930972166
0.0873821014626082,0.319312898630754,-0.285407659914585
0.2020176295389,0.24247185707379,-0.289453382380793
0.0226927142685556,0.142591407241667,-0.299890696610497
-0.141309670709106,0.437188446850171,-0.562205264079378
0.245714854515017,0.255102813694555,-0.2996047131571
0.235580842871033,0.445406517912365,-0.371371841111242
0.321872568482864,0.161196290289101,-0.233702192710522
0.0688097246857088,0.336054772038002,-0.59982725540034
-0.524549800685857,1.26841364926182,-0.812382352698889
0.448214480138194,-0.325984640066577,0.692904745824663
0.731749602060798,-0.434634305361297,0.143404302794158
0.909551698539363,-0.365358753318664,0.214982409116467
0.231606726308419,-0.380014329899906,0.129474017472659
0.64173312152686,0.099312211868838,0.0230235477593779
0.724182572213796,-0.389403657081033,0.25304971331074
1.18966841907284,-0.786555053743694,1.37612992411794
-0.402059217143495,0.787631584512529,-0.692035239726792
0.539618880980888,-0.37699365854652,0.339968643834813
-0.00546519803355637,0.3988201242699,-0.221494890016121
-0.170036165992287,0.401645739826379,-0.506143809542857
0.52974586766805,0.194155723028594,-0.223116328240339
0.220726943861564,0.566418081375571,-0.210405160678325
1.45091756531834,-0.659059853690763,0.438191335377815
-0.221471632873557,0.243557778786167,-0.761091808596774
0.456393677279429,-0.0331574621024483,-0.11560392281716
0.321272212703585,0.362203410194734,-0.303706153155078
0.257610464380689,-0.127456051026488,-0.1445155520347
0.378150934996904,0.141471505948293,-0.234327365885012
-0.0104674219806473,-0.0986961478364032,-0.04248581217781
-0.203270141282792,0.701328202128185,-0.621229780910441
0.150595650241063,-0.132558696428477,-0.131367727321797
-0.456029214491002,0.00208500385329731,-0.468823789541883
0.274393827873182,-0.0837709466907485,-0.230352680396624
0.159096020707395,0.209253717056039,-0.381025279920584
-0.110920613420171,0.21046303224289,-0.393759484522835
0.158966723069245,0.267497552067076,-0.65723779700147
-0.43419376252191,-0.0978041833485153,-0.425571162287801
0.0977371970348337,0.438611471112642,-0.411227676311659
0.451206990478503,-0.292274625644779,-0.13745930221772
0.266532536610027,0.41506317511251,-0.442557998069597
0.324984379807569,0.0731569556721603,-0.566405377667553
